,CBSA,year,Population,NAME
2152,17780,2012,234148,"College Station-Bryan, TX"
2153,17780,2013,237816,"College Station-Bryan, TX"
2154,17780,2014,242830,"College Station-Bryan, TX"
2155,17780,2015,250567,"College Station-Bryan, TX"
2156,17780,2016,254391,"College Station-Bryan, TX"
2157,17780,2017,259123,"College Station-Bryan, TX"
2158,17780,2018,261335,"College Station-Bryan, TX"
2159,17780,2019,264728,"College Station-Bryan, TX"
2160,19430,2010,799672,"Dayton-Kettering, OH"
2161,19430,2011,800858,"Dayton-Kettering, OH"
2162,19430,2012,801603,"Dayton-Kettering, OH"
2163,19430,2013,801390,"Dayton-Kettering, OH"
2164,19430,2014,801017,"Dayton-Kettering, OH"
2165,19430,2015,800124,"Dayton-Kettering, OH"
2166,19430,2016,801661,"Dayton-Kettering, OH"
2167,19430,2017,803233,"Dayton-Kettering, OH"
2168,19430,2018,805088,"Dayton-Kettering, OH"
2169,19430,2019,807611,"Dayton-Kettering, OH"
2170,22520,2010,147261,"Florence-Muscle Shoals, AL"
2171,22520,2011,147146,"Florence-Muscle Shoals, AL"
2172,22520,2012,147232,"Florence-Muscle Shoals, AL"
2173,22520,2013,147230,"Florence-Muscle Shoals, AL"
2174,22520,2014,147462,"Florence-Muscle Shoals, AL"
2175,22520,2015,146876,"Florence-Muscle Shoals, AL"
2176,22520,2016,146922,"Florence-Muscle Shoals, AL"
2177,22520,2017,147259,"Florence-Muscle Shoals, AL"
2178,22520,2018,147608,"Florence-Muscle Shoals, AL"
2179,22520,2019,147970,"Florence-Muscle Shoals, AL"
2180,23420,2010,932039,"Fresno, CA"
2181,23420,2011,939406,"Fresno, CA"
2182,23420,2012,945045,"Fresno, CA"
2183,23420,2013,951514,"Fresno, CA"
2184,23420,2014,960567,"Fresno, CA"
2185,23420,2015,969488,"Fresno, CA"
2186,23420,2016,976830,"Fresno, CA"
2187,23420,2017,985238,"Fresno, CA"
2188,23420,2018,991950,"Fresno, CA"
2189,23420,2019,999101,"Fresno, CA"
2190,23540,2010,305334,"Gainesville, FL"
2191,23540,2011,306979,"Gainesville, FL"
2192,23540,2012,308240,"Gainesville, FL"
2193,23540,2013,308865,"Gainesville, FL"
2194,23540,2014,311743,"Gainesville, FL"
2195,23540,2015,316031,"Gainesville, FL"
2196,23540,2016,321418,"Gainesville, FL"
2197,23540,2017,324485,"Gainesville, FL"
2198,23540,2018,327933,"Gainesville, FL"
2199,23540,2019,329128,"Gainesville, FL"
2200,24580,2010,306754,"Green Bay, WI"
2201,24580,2011,308613,"Green Bay, WI"
2202,24580,2012,310605,"Green Bay, WI"
2203,24580,2013,311947,"Green Bay, WI"
2204,24580,2014,314003,"Green Bay, WI"
2205,24580,2015,315652,"Green Bay, WI"
2206,24580,2016,317369,"Green Bay, WI"
2207,24580,2017,319694,"Green Bay, WI"
2208,24580,2018,321384,"Green Bay, WI"
2209,24580,2019,322906,"Green Bay, WI"
2210,25180,2010,269833,"Hagerstown-Martinsburg, MD-WV"
2211,25180,2011,271983,"Hagerstown-Martinsburg, MD-WV"
2212,25180,2012,273429,"Hagerstown-Martinsburg, MD-WV"
2213,25180,2013,274926,"Hagerstown-Martinsburg, MD-WV"
2214,25180,2014,276755,"Hagerstown-Martinsburg, MD-WV"
2215,25180,2015,278236,"Hagerstown-Martinsburg, MD-WV"
2216,25180,2016,280717,"Hagerstown-Martinsburg, MD-WV"
2217,25180,2017,282958,"Hagerstown-Martinsburg, MD-WV"
2218,25180,2018,285722,"Hagerstown-Martinsburg, MD-WV"
2219,25180,2019,288104,"Hagerstown-Martinsburg, MD-WV"
2220,31420,2010,232199,"Macon-Bibb County, GA"
2221,31420,2011,232707,"Macon-Bibb County, GA"
2222,31420,2012,232734,"Macon-Bibb County, GA"
2223,31420,2013,231225,"Macon-Bibb County, GA"
2224,31420,2014,230441,"Macon-Bibb County, GA"
2225,31420,2015,229795,"Macon-Bibb County, GA"
2226,31420,2016,229148,"Macon-Bibb County, GA"
2227,31420,2017,228985,"Macon-Bibb County, GA"
2228,31420,2018,229594,"Macon-Bibb County, GA"
2229,31420,2019,229996,"Macon-Bibb County, GA"
2230,33100,2010,5583394,"Miami-Fort Lauderdale-Pompano Beach, FL"
2231,33100,2011,5668271,"Miami-Fort Lauderdale-Pompano Beach, FL"
2232,33100,2012,5745743,"Miami-Fort Lauderdale-Pompano Beach, FL"
2233,33100,2013,5822754,"Miami-Fort Lauderdale-Pompano Beach, FL"
2234,33100,2014,5893858,"Miami-Fort Lauderdale-Pompano Beach, FL"
2235,33100,2015,5969135,"Miami-Fort Lauderdale-Pompano Beach, FL"
2236,33100,2016,6055686,"Miami-Fort Lauderdale-Pompano Beach, FL"
2237,33100,2017,6118155,"Miami-Fort Lauderdale-Pompano Beach, FL"
2238,33100,2018,6143837,"Miami-Fort Lauderdale-Pompano Beach, FL"
2239,33100,2019,6166488,"Miami-Fort Lauderdale-Pompano Beach, FL"
2240,33260,2010,141783,"Midland, TX"
2241,33260,2011,145108,"Midland, TX"
2242,33260,2012,152312,"Midland, TX"
2243,33260,2013,157628,"Midland, TX"
2244,33260,2014,162187,"Midland, TX"
2245,33260,2015,167974,"Midland, TX"
2246,33260,2016,169466,"Midland, TX"
2247,33260,2017,170849,"Midland, TX"
2248,33260,2018,178186,"Midland, TX"
2249,33260,2019,182603,"Midland, TX"
2250,37860,2010,450946,"Pensacola-Ferry Pass-Brent, FL"
2251,37860,2011,455139,"Pensacola-Ferry Pass-Brent, FL"
2252,37860,2012,461613,"Pensacola-Ferry Pass-Brent, FL"
2253,37860,2013,467086,"Pensacola-Ferry Pass-Brent, FL"
2254,37860,2014,470628,"Pensacola-Ferry Pass-Brent, FL"
2255,37860,2015,475537,"Pensacola-Ferry Pass-Brent, FL"
2256,37860,2016,481367,"Pensacola-Ferry Pass-Brent, FL"
2257,37860,2017,487298,"Pensacola-Ferry Pass-Brent, FL"
2258,37860,2018,494399,"Pensacola-Ferry Pass-Brent, FL"
2259,37860,2019,502629,"Pensacola-Ferry Pass-Brent, FL"
2260,38900,2010,2232181,"Portland-Vancouver-Hillsboro, OR-WA"
2261,38900,2011,2262834,"Portland-Vancouver-Hillsboro, OR-WA"
2262,38900,2012,2288465,"Portland-Vancouver-Hillsboro, OR-WA"
2263,38900,2013,2311015,"Portland-Vancouver-Hillsboro, OR-WA"
2264,38900,2014,2343994,"Portland-Vancouver-Hillsboro, OR-WA"
2265,38900,2015,2381660,"Portland-Vancouver-Hillsboro, OR-WA"
2266,38900,2016,2426575,"Portland-Vancouver-Hillsboro, OR-WA"
2267,38900,2017,2454815,"Portland-Vancouver-Hillsboro, OR-WA"
2268,38900,2018,2473350,"Portland-Vancouver-Hillsboro, OR-WA"
2269,38900,2019,2492412,"Portland-Vancouver-Hillsboro, OR-WA"
2270,42340,2010,348640,"Savannah, GA"
2271,42340,2011,355582,"Savannah, GA"
2272,42340,2012,361745,"Savannah, GA"
2273,42340,2013,365103,"Savannah, GA"
2274,42340,2014,371275,"Savannah, GA"
2275,42340,2015,377827,"Savannah, GA"
2276,42340,2016,383153,"Savannah, GA"
2277,42340,2017,386394,"Savannah, GA"
2278,42340,2018,389453,"Savannah, GA"
2279,42340,2019,393353,"Savannah, GA"
2280,44140,2010,694935,"Springfield, MA"
2281,44140,2011,698017,"Springfield, MA"
2282,44140,2012,699061,"Springfield, MA"
2283,44140,2013,699964,"Springfield, MA"
2284,44140,2014,701671,"Springfield, MA"
2285,44140,2015,700688,"Springfield, MA"
2286,44140,2016,699804,"Springfield, MA"
2287,44140,2017,699387,"Springfield, MA"
2288,44140,2018,700138,"Springfield, MA"
2289,44140,2019,697382,"Springfield, MA"
2290,44220,2010,138274,"Springfield, OH"
2291,44220,2011,137811,"Springfield, OH"
2292,44220,2012,137171,"Springfield, OH"
2293,44220,2013,136638,"Springfield, OH"
2294,44220,2014,136311,"Springfield, OH"
2295,44220,2015,135746,"Springfield, OH"
2296,44220,2016,134723,"Springfield, OH"
2297,44220,2017,134549,"Springfield, OH"
2298,44220,2018,134528,"Springfield, OH"
2299,44220,2019,134083,"Springfield, OH"
2300,45220,2010,369345,"Tallahassee, FL"
2301,45220,2011,371246,"Tallahassee, FL"
2302,45220,2012,375272,"Tallahassee, FL"
2303,45220,2013,373187,"Tallahassee, FL"
2304,45220,2014,375356,"Tallahassee, FL"
2305,45220,2015,377602,"Tallahassee, FL"
2306,45220,2016,378672,"Tallahassee, FL"
2307,45220,2017,383173,"Tallahassee, FL"
2308,45220,2018,384318,"Tallahassee, FL"
2309,45220,2019,387227,"Tallahassee, FL"
2310,47380,2010,253808,"Waco, TX"
2311,47380,2011,255700,"Waco, TX"
2312,47380,2012,256938,"Waco, TX"
2313,47380,2013,258685,"Waco, TX"
2314,47380,2014,260376,"Waco, TX"
2315,47380,2015,262660,"Waco, TX"
2316,47380,2016,264829,"Waco, TX"
2317,47380,2017,268971,"Waco, TX"
2318,47380,2018,271427,"Waco, TX"
2319,47380,2019,273920,"Waco, TX"
2320,47460,2010,58915,"Walla Walla, WA"
2321,47460,2011,59444,"Walla Walla, WA"
2322,47460,2012,59329,"Walla Walla, WA"
2323,47460,2013,59361,"Walla Walla, WA"
2324,47460,2014,59510,"Walla Walla, WA"
2325,47460,2015,59932,"Walla Walla, WA"
2326,47460,2016,60008,"Walla Walla, WA"
2327,47460,2017,60512,"Walla Walla, WA"
2328,47460,2018,60615,"Walla Walla, WA"
2329,47460,2019,60760,"Walla Walla, WA"
2330,49180,2010,641245,"Winston-Salem, NC"
2331,49180,2011,644266,"Winston-Salem, NC"
2332,49180,2012,646794,"Winston-Salem, NC"
2333,49180,2013,649901,"Winston-Salem, NC"
2334,49180,2014,653250,"Winston-Salem, NC"
2335,49180,2015,656277,"Winston-Salem, NC"
2336,49180,2016,661024,"Winston-Salem, NC"
2337,49180,2017,666640,"Winston-Salem, NC"
2338,49180,2018,671129,"Winston-Salem, NC"
2339,49180,2019,676008,"Winston-Salem, NC"
2340,10180,2010,165585,"Abilene, TX"
2341,10180,2011,166634,"Abilene, TX"
2342,10180,2012,167442,"Abilene, TX"
2343,10180,2013,167473,"Abilene, TX"
2344,10180,2014,168342,"Abilene, TX"
2345,10180,2015,169688,"Abilene, TX"
2346,10180,2016,170017,"Abilene, TX"
2347,10180,2017,170429,"Abilene, TX"
2348,10180,2018,171150,"Abilene, TX"
2349,10180,2019,172060,"Abilene, TX"
2350,10580,2010,871082,"Albany-Schenectady-Troy, NY"
2351,10580,2011,872778,"Albany-Schenectady-Troy, NY"
2352,10580,2012,874698,"Albany-Schenectady-Troy, NY"
2353,10580,2013,877065,"Albany-Schenectady-Troy, NY"
2354,10580,2014,878113,"Albany-Schenectady-Troy, NY"
2355,10580,2015,879085,"Albany-Schenectady-Troy, NY"
2356,10580,2016,879792,"Albany-Schenectady-Troy, NY"
2357,10580,2017,882158,"Albany-Schenectady-Troy, NY"
2358,10580,2018,882263,"Albany-Schenectady-Troy, NY"
2359,10580,2019,880381,"Albany-Schenectady-Troy, NY"
2360,12220,2010,140794,"Auburn-Opelika, AL"
2361,12220,2011,144130,"Auburn-Opelika, AL"
2362,12220,2012,148567,"Auburn-Opelika, AL"
2363,12220,2013,151809,"Auburn-Opelika, AL"
2364,12220,2014,154511,"Auburn-Opelika, AL"
2365,12220,2015,156954,"Auburn-Opelika, AL"
2366,12220,2016,159168,"Auburn-Opelika, AL"
2367,12220,2017,161440,"Auburn-Opelika, AL"
2368,12220,2018,163656,"Auburn-Opelika, AL"
2369,12220,2019,164542,"Auburn-Opelika, AL"
2370,11500,2010,118408,"Anniston-Oxford, AL"
2371,11500,2011,117744,"Anniston-Oxford, AL"
2372,11500,2012,117190,"Anniston-Oxford, AL"
2373,11500,2013,116471,"Anniston-Oxford, AL"
2374,11500,2014,115917,"Anniston-Oxford, AL"
2375,11500,2015,115469,"Anniston-Oxford, AL"
2376,11500,2016,114973,"Anniston-Oxford, AL"
2377,11500,2017,114710,"Anniston-Oxford, AL"
2378,11500,2018,114331,"Anniston-Oxford, AL"
2379,11500,2019,113605,"Anniston-Oxford, AL"
2380,14500,2010,295037,"Boulder, CO"
2381,14500,2011,299957,"Boulder, CO"
2382,14500,2012,304570,"Boulder, CO"
2383,14500,2013,309323,"Boulder, CO"
2384,14500,2014,312233,"Boulder, CO"
2385,14500,2015,318027,"Boulder, CO"
2386,14500,2016,321250,"Boulder, CO"
2387,14500,2017,322441,"Boulder, CO"
2388,14500,2018,324636,"Boulder, CO"
2389,14500,2019,326196,"Boulder, CO"
2390,14740,2010,251681,"Bremerton-Silverdale-Port Orchard, WA"
2391,14740,2011,254297,"Bremerton-Silverdale-Port Orchard, WA"
2392,14740,2012,254339,"Bremerton-Silverdale-Port Orchard, WA"
2393,14740,2013,252401,"Bremerton-Silverdale-Port Orchard, WA"
2394,14740,2014,253387,"Bremerton-Silverdale-Port Orchard, WA"
2395,14740,2015,259232,"Bremerton-Silverdale-Port Orchard, WA"
2396,14740,2016,263142,"Bremerton-Silverdale-Port Orchard, WA"
2397,14740,2017,266289,"Bremerton-Silverdale-Port Orchard, WA"
2398,14740,2018,269276,"Bremerton-Silverdale-Port Orchard, WA"
2399,14740,2019,271473,"Bremerton-Silverdale-Port Orchard, WA"
2400,17820,2010,650500,"Colorado Springs, CO"
2401,17820,2011,660674,"Colorado Springs, CO"
2402,17820,2012,669448,"Colorado Springs, CO"
2403,17820,2013,678565,"Colorado Springs, CO"
2404,17820,2014,686562,"Colorado Springs, CO"
2405,17820,2015,697389,"Colorado Springs, CO"
2406,17820,2016,712335,"Colorado Springs, CO"
2407,17820,2017,724773,"Colorado Springs, CO"
2408,17820,2018,737202,"Colorado Springs, CO"
2409,17820,2019,745791,"Colorado Springs, CO"
2410,19460,2010,153950,"Decatur, AL"
2411,19460,2011,154075,"Decatur, AL"
2412,19460,2012,153908,"Decatur, AL"
2413,19460,2013,153146,"Decatur, AL"
2414,19460,2014,152888,"Decatur, AL"
2415,19460,2015,152392,"Decatur, AL"
2416,19460,2016,152233,"Decatur, AL"
2417,19460,2017,151981,"Decatur, AL"
2418,19460,2018,152144,"Decatur, AL"
2419,19460,2019,152603,"Decatur, AL"
2420,19820,2010,4291508,"Detroit-Warren-Dearborn, MI"
2421,19820,2011,4291696,"Detroit-Warren-Dearborn, MI"
2422,19820,2012,4300864,"Detroit-Warren-Dearborn, MI"
2423,19820,2013,4305587,"Detroit-Warren-Dearborn, MI"
2424,19820,2014,4311194,"Detroit-Warren-Dearborn, MI"
2425,19820,2015,4309673,"Detroit-Warren-Dearborn, MI"
2426,19820,2016,4316260,"Detroit-Warren-Dearborn, MI"
2427,19820,2017,4321593,"Detroit-Warren-Dearborn, MI"
2428,19820,2018,4322084,"Detroit-Warren-Dearborn, MI"
2429,19820,2019,4319629,"Detroit-Warren-Dearborn, MI"
2430,20260,2010,290542,"Duluth, MN-WI"
2431,20260,2011,290594,"Duluth, MN-WI"
2432,20260,2012,290176,"Duluth, MN-WI"
2433,20260,2013,290193,"Duluth, MN-WI"
2434,20260,2014,290261,"Duluth, MN-WI"
2435,20260,2015,289741,"Duluth, MN-WI"
2436,20260,2016,289395,"Duluth, MN-WI"
2437,20260,2017,289108,"Duluth, MN-WI"
2438,20260,2018,289260,"Duluth, MN-WI"
2439,20260,2019,288732,"Duluth, MN-WI"
2440,21660,2010,351920,"Eugene-Springfield, OR"
2441,21660,2011,354034,"Eugene-Springfield, OR"
2442,21660,2012,355075,"Eugene-Springfield, OR"
2443,21660,2013,355481,"Eugene-Springfield, OR"
2444,21660,2014,358027,"Eugene-Springfield, OR"
2445,21660,2015,361946,"Eugene-Springfield, OR"
2446,21660,2016,368874,"Eugene-Springfield, OR"
2447,21660,2017,375264,"Eugene-Springfield, OR"
2448,21660,2018,378549,"Eugene-Springfield, OR"
2449,21660,2019,382067,"Eugene-Springfield, OR"
2450,24020,2010,129021,"Glens Falls, NY"
2451,24020,2011,128827,"Glens Falls, NY"
2452,24020,2012,128420,"Glens Falls, NY"
2453,24020,2013,127848,"Glens Falls, NY"
2454,24020,2014,127341,"Glens Falls, NY"
2455,24020,2015,126666,"Glens Falls, NY"
2456,24020,2016,126233,"Glens Falls, NY"
2457,24020,2017,125924,"Glens Falls, NY"
2458,24020,2018,125489,"Glens Falls, NY"
2459,24020,2019,125148,"Glens Falls, NY"
2460,28940,2010,815984,"Knoxville, TN"
2461,28940,2011,820702,"Knoxville, TN"
2462,28940,2012,825007,"Knoxville, TN"
2463,28940,2013,829017,"Knoxville, TN"
2464,28940,2014,832928,"Knoxville, TN"
2465,28940,2015,837818,"Knoxville, TN"
2466,28940,2016,844942,"Knoxville, TN"
2467,28940,2017,853645,"Knoxville, TN"
2468,28940,2018,861234,"Knoxville, TN"
2469,28940,2019,869046,"Knoxville, TN"
2470,29540,2010,520319,"Lancaster, PA"
2471,29540,2011,523957,"Lancaster, PA"
2472,29540,2012,526878,"Lancaster, PA"
2473,29540,2013,530012,"Lancaster, PA"
2474,29540,2014,533289,"Lancaster, PA"
2475,29540,2015,535811,"Lancaster, PA"
2476,29540,2016,538160,"Lancaster, PA"
2477,29540,2017,541332,"Lancaster, PA"
2478,29540,2018,543969,"Lancaster, PA"
2479,29540,2019,545724,"Lancaster, PA"
2480,32780,2010,203341,"Medford, OR"
2481,32780,2011,204747,"Medford, OR"
2482,32780,2012,205852,"Medford, OR"
2483,32780,2013,207179,"Medford, OR"
2484,32780,2014,209189,"Medford, OR"
2485,32780,2015,211403,"Medford, OR"
2486,32780,2016,214366,"Medford, OR"
2487,32780,2017,216746,"Medford, OR"
2488,32780,2018,219411,"Medford, OR"
2489,32780,2019,220944,"Medford, OR"
2490,32820,2010,1317489,"Memphis, TN-MS-AR"
2491,32820,2011,1323741,"Memphis, TN-MS-AR"
2492,32820,2012,1331396,"Memphis, TN-MS-AR"
2493,32820,2013,1332114,"Memphis, TN-MS-AR"
2494,32820,2014,1333432,"Memphis, TN-MS-AR"
2495,32820,2015,1334790,"Memphis, TN-MS-AR"
2496,32820,2016,1336204,"Memphis, TN-MS-AR"
2497,32820,2017,1338582,"Memphis, TN-MS-AR"
2498,32820,2018,1342497,"Memphis, TN-MS-AR"
2499,32820,2019,1346045,"Memphis, TN-MS-AR"
2500,33540,2010,109467,"Missoula, MT"
2501,33540,2011,110245,"Missoula, MT"
2502,33540,2012,111042,"Missoula, MT"
2503,33540,2013,111900,"Missoula, MT"
2504,33540,2014,112801,"Missoula, MT"
2505,33540,2015,114122,"Missoula, MT"
2506,33540,2016,116349,"Missoula, MT"
2507,33540,2017,117834,"Missoula, MT"
2508,33540,2018,118640,"Missoula, MT"
2509,33540,2019,119600,"Missoula, MT"
2510,34620,2010,117665,"Muncie, IN"
2511,34620,2011,117901,"Muncie, IN"
2512,34620,2012,117027,"Muncie, IN"
2513,34620,2013,116831,"Muncie, IN"
2514,34620,2014,116487,"Muncie, IN"
2515,34620,2015,115767,"Muncie, IN"
2516,34620,2016,115657,"Muncie, IN"
2517,34620,2017,115246,"Muncie, IN"
2518,34620,2018,114297,"Muncie, IN"
2519,34620,2019,114135,"Muncie, IN"
2520,34900,2010,136759,"Napa, CA"
2521,34900,2011,137691,"Napa, CA"
2522,34900,2012,138538,"Napa, CA"
2523,34900,2013,139580,"Napa, CA"
2524,34900,2014,140405,"Napa, CA"
2525,34900,2015,140862,"Napa, CA"
2526,34900,2016,140840,"Napa, CA"
2527,34900,2017,139878,"Napa, CA"
2528,34900,2018,138789,"Napa, CA"
2529,34900,2019,137744,"Napa, CA"
2530,39150,2010,210983,"Prescott Valley-Prescott, AZ"
2531,39150,2011,211044,"Prescott Valley-Prescott, AZ"
2532,39150,2012,211990,"Prescott Valley-Prescott, AZ"
2533,39150,2013,214421,"Prescott Valley-Prescott, AZ"
2534,39150,2014,217716,"Prescott Valley-Prescott, AZ"
2535,39150,2015,220805,"Prescott Valley-Prescott, AZ"
2536,39150,2016,224575,"Prescott Valley-Prescott, AZ"
2537,39150,2017,228082,"Prescott Valley-Prescott, AZ"
2538,39150,2018,231772,"Prescott Valley-Prescott, AZ"
2539,39150,2019,235099,"Prescott Valley-Prescott, AZ"
2540,40060,2010,1188246,"Richmond, VA"
2541,40060,2011,1197059,"Richmond, VA"
2542,40060,2012,1211015,"Richmond, VA"
2543,40060,2013,1222549,"Richmond, VA"
2544,40060,2014,1235006,"Richmond, VA"
2545,40060,2015,1246665,"Richmond, VA"
2546,40060,2016,1258471,"Richmond, VA"
2547,40060,2017,1269566,"Richmond, VA"
2548,40060,2018,1281053,"Richmond, VA"
2549,40060,2019,1291900,"Richmond, VA"
2550,40420,2010,349184,"Rockford, IL"
2551,40420,2011,347773,"Rockford, IL"
2552,40420,2012,345819,"Rockford, IL"
2553,40420,2013,344692,"Rockford, IL"
2554,40420,2014,342409,"Rockford, IL"
2555,40420,2015,340727,"Rockford, IL"
2556,40420,2016,339635,"Rockford, IL"
2557,40420,2017,338194,"Rockford, IL"
2558,40420,2018,337110,"Rockford, IL"
2559,40420,2019,336116,"Rockford, IL"
2560,43620,2010,229099,"Sioux Falls, SD"
2561,43620,2011,232150,"Sioux Falls, SD"
2562,43620,2012,237032,"Sioux Falls, SD"
2563,43620,2013,241772,"Sioux Falls, SD"
2564,43620,2014,246133,"Sioux Falls, SD"
2565,43620,2015,250012,"Sioux Falls, SD"
2566,43620,2016,254602,"Sioux Falls, SD"
2567,43620,2017,260083,"Sioux Falls, SD"
2568,43620,2018,263810,"Sioux Falls, SD"
2569,43620,2019,268232,"Sioux Falls, SD"
2570,44300,2010,154230,"State College, PA"
2571,44300,2011,155067,"State College, PA"
2572,44300,2012,155826,"State College, PA"
2573,44300,2013,158231,"State College, PA"
2574,44300,2014,159653,"State College, PA"
2575,44300,2015,160466,"State College, PA"
2576,44300,2016,162034,"State College, PA"
2577,44300,2017,162316,"State College, PA"
2578,44300,2018,162601,"State College, PA"
2579,44300,2019,162385,"State College, PA"
2580,44940,2010,142555,"Sumter, SC"
2581,44940,2011,142018,"Sumter, SC"
2582,44940,2012,142126,"Sumter, SC"
2583,44940,2013,142007,"Sumter, SC"
2584,44940,2014,141877,"Sumter, SC"
2585,44940,2015,141180,"Sumter, SC"
2586,44940,2016,141334,"Sumter, SC"
2587,44940,2017,140443,"Sumter, SC"
2588,44940,2018,140151,"Sumter, SC"
2589,44940,2019,140466,"Sumter, SC"
2590,45820,2010,234266,"Topeka, KS"
2591,45820,2011,234696,"Topeka, KS"
2592,45820,2012,234407,"Topeka, KS"
2593,45820,2013,233838,"Topeka, KS"
2594,45820,2014,233717,"Topeka, KS"
2595,45820,2015,233520,"Topeka, KS"
2596,45820,2016,233139,"Topeka, KS"
2597,45820,2017,232994,"Topeka, KS"
2598,45820,2018,232266,"Topeka, KS"
2599,45820,2019,231969,"Topeka, KS"
2600,46520,2010,956285,"Urban Honolulu, HI"
2601,46520,2011,967336,"Urban Honolulu, HI"
2602,46520,2012,977994,"Urban Honolulu, HI"
2603,46520,2013,986059,"Urban Honolulu, HI"
2604,46520,2014,987414,"Urban Honolulu, HI"
2605,46520,2015,991064,"Urban Honolulu, HI"
2606,46520,2016,992268,"Urban Honolulu, HI"
2607,46520,2017,986353,"Urban Honolulu, HI"
2608,46520,2018,979858,"Urban Honolulu, HI"
2609,46520,2019,974563,"Urban Honolulu, HI"
2610,47260,2010,1717036,"Virginia Beach-Norfolk-Newport News, VA-NC"
2611,47260,2011,1723208,"Virginia Beach-Norfolk-Newport News, VA-NC"
2612,47260,2012,1734121,"Virginia Beach-Norfolk-Newport News, VA-NC"
2613,47260,2013,1741366,"Virginia Beach-Norfolk-Newport News, VA-NC"
2614,47260,2014,1750937,"Virginia Beach-Norfolk-Newport News, VA-NC"
2615,47260,2015,1756340,"Virginia Beach-Norfolk-Newport News, VA-NC"
2616,47260,2016,1758763,"Virginia Beach-Norfolk-Newport News, VA-NC"
2617,47260,2017,1760926,"Virginia Beach-Norfolk-Newport News, VA-NC"
2618,47260,2018,1763713,"Virginia Beach-Norfolk-Newport News, VA-NC"
2619,47260,2019,1768901,"Virginia Beach-Norfolk-Newport News, VA-NC"
2620,47900,2010,5678491,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2621,47900,2011,5782319,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2622,47900,2012,5878942,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2623,47900,2013,5963312,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2624,47900,2014,6031945,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2625,47900,2015,6093950,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2626,47900,2016,6149301,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2627,47900,2017,6211341,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2628,47900,2018,6247841,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2629,47900,2019,6280487,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2630,48900,2010,255699,"Wilmington, NC"
2631,48900,2011,259141,"Wilmington, NC"
2632,48900,2012,262759,"Wilmington, NC"
2633,48900,2013,267700,"Wilmington, NC"
2634,48900,2014,271863,"Wilmington, NC"
2635,48900,2015,276848,"Wilmington, NC"
2636,48900,2016,283580,"Wilmington, NC"
2637,48900,2017,289447,"Wilmington, NC"
2638,48900,2018,294273,"Wilmington, NC"
2639,48900,2019,297533,"Wilmington, NC"
2640,49020,2010,128652,"Winchester, VA-WV"
2641,49020,2011,129954,"Winchester, VA-WV"
2642,49020,2012,130910,"Winchester, VA-WV"
2643,49020,2013,132278,"Winchester, VA-WV"
2644,49020,2014,133526,"Winchester, VA-WV"
2645,49020,2015,134284,"Winchester, VA-WV"
2646,49020,2016,135739,"Winchester, VA-WV"
2647,49020,2017,138020,"Winchester, VA-WV"
2648,49020,2018,139492,"Winchester, VA-WV"
2649,49020,2019,140566,"Winchester, VA-WV"
2650,10420,2010,703031,"Akron, OH"
2651,10420,2011,703200,"Akron, OH"
2652,10420,2012,702109,"Akron, OH"
2653,10420,2013,703621,"Akron, OH"
2654,10420,2014,704908,"Akron, OH"
2655,10420,2015,704382,"Akron, OH"
2656,10420,2016,703524,"Akron, OH"
2657,10420,2017,703987,"Akron, OH"
2658,10420,2018,703855,"Akron, OH"
2659,10420,2019,703479,"Akron, OH"
2660,10740,2010,889558,"Albuquerque, NM"
2661,10740,2011,898016,"Albuquerque, NM"
2662,10740,2012,901939,"Albuquerque, NM"
2663,10740,2013,904953,"Albuquerque, NM"
2664,10740,2014,904538,"Albuquerque, NM"
2665,10740,2015,906026,"Albuquerque, NM"
2666,10740,2016,909237,"Albuquerque, NM"
2667,10740,2017,912311,"Albuquerque, NM"
2668,10740,2018,914947,"Albuquerque, NM"
2669,10740,2019,918018,"Albuquerque, NM"
2670,14100,2010,85657,"Bloomsburg-Berwick, PA"
2671,14100,2011,85449,"Bloomsburg-Berwick, PA"
2672,14100,2012,85472,"Bloomsburg-Berwick, PA"
2673,14100,2013,85592,"Bloomsburg-Berwick, PA"
2674,14100,2014,85538,"Bloomsburg-Berwick, PA"
2675,14100,2015,84980,"Bloomsburg-Berwick, PA"
2676,14100,2016,84390,"Bloomsburg-Berwick, PA"
2677,14100,2017,83851,"Bloomsburg-Berwick, PA"
2678,14100,2018,83455,"Bloomsburg-Berwick, PA"
2679,14100,2019,83194,"Bloomsburg-Berwick, PA"
2680,16740,2010,2250121,"Charlotte-Concord-Gastonia, NC-SC"
2681,16740,2011,2281230,"Charlotte-Concord-Gastonia, NC-SC"
2682,16740,2012,2318671,"Charlotte-Concord-Gastonia, NC-SC"
2683,16740,2013,2358660,"Charlotte-Concord-Gastonia, NC-SC"
2684,16740,2014,2400483,"Charlotte-Concord-Gastonia, NC-SC"
