,MSA,year,value
1964,"Boulder, CO ",2015,5339
2348,"Boulder, CO ",2016,5663
2732,"Boulder, CO ",2017,5745
3116,"Boulder, CO ",2018,6250
3500,"Boulder, CO ",2019,5965
3884,"Boulder, CO ",2020,6112
4268,"Boulder, CO ",2021,5924
4652,"Boulder, CO ",2022,6100
5036,"Boulder, CO ",2023,5921
5420,"Boulder, CO ",2024,6099
45,"Bowling Green, KY",2010,991
429,"Bowling Green, KY",2011,984
813,"Bowling Green, KY",2012,994
1197,"Bowling Green, KY",2013,1066
1581,"Bowling Green, KY",2014,1011
1965,"Bowling Green, KY",2015,947
2349,"Bowling Green, KY",2016,1066
2733,"Bowling Green, KY",2017,1191
3117,"Bowling Green, KY",2018,1255
3501,"Bowling Green, KY",2019,1265
3885,"Bowling Green, KY",2020,1240
4269,"Bowling Green, KY",2021,1239
4653,"Bowling Green, KY",2022,1245
5037,"Bowling Green, KY",2023,1245
5421,"Bowling Green, KY",2024,1243
46,"Bremerton-Silverdale-Port Orchard, WA",2010,1385
430,"Bremerton-Silverdale-Port Orchard, WA",2011,1481
814,"Bremerton-Silverdale-Port Orchard, WA",2012,1533
1198,"Bremerton-Silverdale-Port Orchard, WA",2013,1449
1582,"Bremerton-Silverdale-Port Orchard, WA",2014,1382
1966,"Bremerton-Silverdale-Port Orchard, WA",2015,1467
2350,"Bremerton-Silverdale-Port Orchard, WA",2016,1680
2734,"Bremerton-Silverdale-Port Orchard, WA",2017,1624
3118,"Bremerton-Silverdale-Port Orchard, WA",2018,1880
3502,"Bremerton-Silverdale-Port Orchard, WA",2019,1968
3886,"Bremerton-Silverdale-Port Orchard, WA",2020,2010
4270,"Bremerton-Silverdale-Port Orchard, WA",2021,2055
4654,"Bremerton-Silverdale-Port Orchard, WA",2022,2099
5038,"Bremerton-Silverdale-Port Orchard, WA",2023,2143
5422,"Bremerton-Silverdale-Port Orchard, WA",2024,2187
47,"Bridgeport-Stamford-Norwalk, CT",2010,10475
431,"Bridgeport-Stamford-Norwalk, CT",2011,10584
815,"Bridgeport-Stamford-Norwalk, CT",2012,11057
1199,"Bridgeport-Stamford-Norwalk, CT",2013,10890
1583,"Bridgeport-Stamford-Norwalk, CT",2014,11173
1967,"Bridgeport-Stamford-Norwalk, CT",2015,10874
2351,"Bridgeport-Stamford-Norwalk, CT",2016,11116
2735,"Bridgeport-Stamford-Norwalk, CT",2017,11896
3119,"Bridgeport-Stamford-Norwalk, CT",2018,13294
3503,"Bridgeport-Stamford-Norwalk, CT",2019,12890
3887,"Bridgeport-Stamford-Norwalk, CT",2020,13145
4271,"Bridgeport-Stamford-Norwalk, CT",2021,12851
4655,"Bridgeport-Stamford-Norwalk, CT",2022,13135
5039,"Bridgeport-Stamford-Norwalk, CT",2023,12848
5423,"Bridgeport-Stamford-Norwalk, CT",2024,13134
48,"Brownsville-Harlingen, TX",2010,1873
432,"Brownsville-Harlingen, TX",2011,1930
816,"Brownsville-Harlingen, TX",2012,1822
1200,"Brownsville-Harlingen, TX",2013,1743
1584,"Brownsville-Harlingen, TX",2014,1731
1968,"Brownsville-Harlingen, TX",2015,1900
2352,"Brownsville-Harlingen, TX",2016,2073
2736,"Brownsville-Harlingen, TX",2017,2044
3120,"Brownsville-Harlingen, TX",2018,2040
3504,"Brownsville-Harlingen, TX",2019,2266
3888,"Brownsville-Harlingen, TX",2020,2429
4272,"Brownsville-Harlingen, TX",2021,2350
4656,"Brownsville-Harlingen, TX",2022,2244
5040,"Brownsville-Harlingen, TX",2023,2259
5424,"Brownsville-Harlingen, TX",2024,2319
49,"Brunswick, GA",2010,820
433,"Brunswick, GA",2011,841
817,"Brunswick, GA",2012,823
1201,"Brunswick, GA",2013,829
1585,"Brunswick, GA",2014,881
1969,"Brunswick, GA",2015,967
2353,"Brunswick, GA",2016,1008
2737,"Brunswick, GA",2017,1026
3121,"Brunswick, GA",2018,1198
3505,"Brunswick, GA",2019,1240
3889,"Brunswick, GA",2020,1305
4273,"Brunswick, GA",2021,1360
4657,"Brunswick, GA",2022,1411
5041,"Brunswick, GA",2023,1458
5425,"Brunswick, GA",2024,1500
50,"Buffalo-Cheektowaga, NY",2010,5732
434,"Buffalo-Cheektowaga, NY",2011,6005
818,"Buffalo-Cheektowaga, NY",2012,6166
1202,"Buffalo-Cheektowaga, NY",2013,6482
1586,"Buffalo-Cheektowaga, NY",2014,6451
1970,"Buffalo-Cheektowaga, NY",2015,6602
2354,"Buffalo-Cheektowaga, NY",2016,6549
2738,"Buffalo-Cheektowaga, NY",2017,7413
3122,"Buffalo-Cheektowaga, NY",2018,7212
3506,"Buffalo-Cheektowaga, NY",2019,7461
3890,"Buffalo-Cheektowaga, NY",2020,7618
4274,"Buffalo-Cheektowaga, NY",2021,7815
4658,"Buffalo-Cheektowaga, NY",2022,7995
5042,"Buffalo-Cheektowaga, NY",2023,8182
5426,"Buffalo-Cheektowaga, NY",2024,8366
51,"Burlington, NC",2010,815
435,"Burlington, NC",2011,758
819,"Burlington, NC",2012,862
1203,"Burlington, NC",2013,787
1587,"Burlington, NC",2014,875
1971,"Burlington, NC",2015,919
2355,"Burlington, NC",2016,978
2739,"Burlington, NC",2017,1152
3123,"Burlington, NC",2018,1152
3507,"Burlington, NC",2019,1284
3891,"Burlington, NC",2020,1298
4275,"Burlington, NC",2021,1395
4659,"Burlington, NC",2022,1417
5043,"Burlington, NC",2023,1490
5427,"Burlington, NC",2024,1514
52,"Burlington-South Burlington, VT",2010,1374
436,"Burlington-South Burlington, VT",2011,1361
820,"Burlington-South Burlington, VT",2012,1395
1204,"Burlington-South Burlington, VT",2013,1422
1588,"Burlington-South Burlington, VT",2014,1535
1972,"Burlington-South Burlington, VT",2015,1667
2356,"Burlington-South Burlington, VT",2016,1618
2740,"Burlington-South Burlington, VT",2017,2441
3124,"Burlington-South Burlington, VT",2018,3601
3508,"Burlington-South Burlington, VT",2019,2352
3892,"Burlington-South Burlington, VT",2020,618
4276,"Burlington-South Burlington, VT",2021,1921
4660,"Burlington-South Burlington, VT",2022,3590
5044,"Burlington-South Burlington, VT",2023,2234
5428,"Burlington-South Burlington, VT",2024,633
53,"California-Lexington Park, MD",2010,518
437,"California-Lexington Park, MD",2011,613
821,"California-Lexington Park, MD",2012,579
1205,"California-Lexington Park, MD",2013,581
1589,"California-Lexington Park, MD",2014,533
1973,"California-Lexington Park, MD",2015,553
2357,"California-Lexington Park, MD",2016,626
2741,"California-Lexington Park, MD",2017,690
3125,"California-Lexington Park, MD",2018,724
3509,"California-Lexington Park, MD",2019,747
3893,"California-Lexington Park, MD",2020,753
4277,"California-Lexington Park, MD",2021,760
4661,"California-Lexington Park, MD",2022,760
5045,"California-Lexington Park, MD",2023,762
5429,"California-Lexington Park, MD",2024,762
54,"Canton-Massillon, OH",2010,2022
438,"Canton-Massillon, OH",2011,2259
822,"Canton-Massillon, OH",2012,2124
1206,"Canton-Massillon, OH",2013,2020
1590,"Canton-Massillon, OH",2014,2087
1974,"Canton-Massillon, OH",2015,2172
2358,"Canton-Massillon, OH",2016,2498
2742,"Canton-Massillon, OH",2017,2966
3126,"Canton-Massillon, OH",2018,3382
3510,"Canton-Massillon, OH",2019,2795
3894,"Canton-Massillon, OH",2020,2172
4278,"Canton-Massillon, OH",2021,2048
4662,"Canton-Massillon, OH",2022,2359
5046,"Canton-Massillon, OH",2023,2700
5430,"Canton-Massillon, OH",2024,2774
55,"Cape Coral-Fort Myers, FL",2010,7492
439,"Cape Coral-Fort Myers, FL",2011,7707
823,"Cape Coral-Fort Myers, FL",2012,7613
1207,"Cape Coral-Fort Myers, FL",2013,7745
1591,"Cape Coral-Fort Myers, FL",2014,8480
1975,"Cape Coral-Fort Myers, FL",2015,8838
2359,"Cape Coral-Fort Myers, FL",2016,9447
2743,"Cape Coral-Fort Myers, FL",2017,10016
3127,"Cape Coral-Fort Myers, FL",2018,11127
3511,"Cape Coral-Fort Myers, FL",2019,10975
3895,"Cape Coral-Fort Myers, FL",2020,11403
4279,"Cape Coral-Fort Myers, FL",2021,11784
4663,"Cape Coral-Fort Myers, FL",2022,12169
5047,"Cape Coral-Fort Myers, FL",2023,12553
5431,"Cape Coral-Fort Myers, FL",2024,12937
56,"Cape Girardeau, MO-IL",2010,618
440,"Cape Girardeau, MO-IL",2011,576
824,"Cape Girardeau, MO-IL",2012,584
1208,"Cape Girardeau, MO-IL",2013,544
1592,"Cape Girardeau, MO-IL",2014,563
1976,"Cape Girardeau, MO-IL",2015,572
2360,"Cape Girardeau, MO-IL",2016,659
2744,"Cape Girardeau, MO-IL",2017,624
3128,"Cape Girardeau, MO-IL",2018,694
3512,"Cape Girardeau, MO-IL",2019,672
3896,"Cape Girardeau, MO-IL",2020,719
4280,"Cape Girardeau, MO-IL",2021,684
4664,"Cape Girardeau, MO-IL",2022,723
5048,"Cape Girardeau, MO-IL",2023,686
5432,"Cape Girardeau, MO-IL",2024,723
57,"Carbondale-Marion, IL",2010,593
441,"Carbondale-Marion, IL",2011,581
825,"Carbondale-Marion, IL",2012,594
1209,"Carbondale-Marion, IL",2013,570
1593,"Carbondale-Marion, IL",2014,523
1977,"Carbondale-Marion, IL",2015,533
2361,"Carbondale-Marion, IL",2016,579
2745,"Carbondale-Marion, IL",2017,567
3129,"Carbondale-Marion, IL",2018,621
3513,"Carbondale-Marion, IL",2019,619
3897,"Carbondale-Marion, IL",2020,611
4281,"Carbondale-Marion, IL",2021,616
4665,"Carbondale-Marion, IL",2022,614
5049,"Carbondale-Marion, IL",2023,615
5433,"Carbondale-Marion, IL",2024,615
58,"Carson City, NV",2010,1924
442,"Carson City, NV",2011,1585
826,"Carson City, NV",2012,1254
1210,"Carson City, NV",2013,1140
1594,"Carson City, NV",2014,1047
1978,"Carson City, NV",2015,940
2362,"Carson City, NV",2016,846
2746,"Carson City, NV",2017,750
3130,"Carson City, NV",2018,840
3514,"Carson City, NV",2019,702
3898,"Carson City, NV",2020,578
4282,"Carson City, NV",2021,462
4666,"Carson City, NV",2022,350
5050,"Carson City, NV",2023,241
5434,"Carson City, NV",2024,133
59,"Casper, WY",2010,816
443,"Casper, WY",2011,949
827,"Casper, WY",2012,765
1211,"Casper, WY",2013,730
1595,"Casper, WY",2014,798
1979,"Casper, WY",2015,745
2363,"Casper, WY",2016,964
2747,"Casper, WY",2017,1275
3131,"Casper, WY",2018,1805
3515,"Casper, WY",2019,1389
3899,"Casper, WY",2020,1160
4283,"Casper, WY",2021,1125
4667,"Casper, WY",2022,1168
5051,"Casper, WY",2023,1208
5435,"Casper, WY",2024,1223
60,"Cedar Rapids, IA",2010,1411
444,"Cedar Rapids, IA",2011,1484
828,"Cedar Rapids, IA",2012,1510
1212,"Cedar Rapids, IA",2013,1420
1596,"Cedar Rapids, IA",2014,1386
1980,"Cedar Rapids, IA",2015,1557
2364,"Cedar Rapids, IA",2016,1724
2748,"Cedar Rapids, IA",2017,1712
3132,"Cedar Rapids, IA",2018,1805
3516,"Cedar Rapids, IA",2019,1801
3900,"Cedar Rapids, IA",2020,1742
4284,"Cedar Rapids, IA",2021,1752
4668,"Cedar Rapids, IA",2022,1761
5052,"Cedar Rapids, IA",2023,1758
5436,"Cedar Rapids, IA",2024,1757
61,"Chambersburg-Waynesboro, PA",2010,676
445,"Chambersburg-Waynesboro, PA",2011,661
829,"Chambersburg-Waynesboro, PA",2012,655
1213,"Chambersburg-Waynesboro, PA",2013,593
1597,"Chambersburg-Waynesboro, PA",2014,610
1981,"Chambersburg-Waynesboro, PA",2015,614
2365,"Chambersburg-Waynesboro, PA",2016,689
2749,"Chambersburg-Waynesboro, PA",2017,714
3133,"Chambersburg-Waynesboro, PA",2018,761
3517,"Chambersburg-Waynesboro, PA",2019,760
3901,"Chambersburg-Waynesboro, PA",2020,792
4285,"Chambersburg-Waynesboro, PA",2021,780
4669,"Chambersburg-Waynesboro, PA",2022,805
5053,"Chambersburg-Waynesboro, PA",2023,788
5437,"Chambersburg-Waynesboro, PA",2024,811
62,"Champaign-Urbana, IL",2010,1013
446,"Champaign-Urbana, IL",2011,944
830,"Champaign-Urbana, IL",2012,1007
1214,"Champaign-Urbana, IL",2013,1082
1598,"Champaign-Urbana, IL",2014,1047
1982,"Champaign-Urbana, IL",2015,1089
2366,"Champaign-Urbana, IL",2016,1082
2750,"Champaign-Urbana, IL",2017,1158
3134,"Champaign-Urbana, IL",2018,1229
3518,"Champaign-Urbana, IL",2019,1230
3902,"Champaign-Urbana, IL",2020,1239
4286,"Champaign-Urbana, IL",2021,1231
4670,"Champaign-Urbana, IL",2022,1236
5054,"Champaign-Urbana, IL",2023,1233
5438,"Champaign-Urbana, IL",2024,1235
63,"Charleston, WV",2010,1241
447,"Charleston, WV",2011,1214
831,"Charleston, WV",2012,1342
1215,"Charleston, WV",2013,1183
1599,"Charleston, WV",2014,1149
1983,"Charleston, WV",2015,1264
2367,"Charleston, WV",2016,1310
2751,"Charleston, WV",2017,1376
3135,"Charleston, WV",2018,1359
3519,"Charleston, WV",2019,1314
3903,"Charleston, WV",2020,1287
4287,"Charleston, WV",2021,1277
4671,"Charleston, WV",2022,1274
5055,"Charleston, WV",2023,1274
5439,"Charleston, WV",2024,1274
64,"Charleston-North Charleston, SC",2010,6052
448,"Charleston-North Charleston, SC",2011,6239
832,"Charleston-North Charleston, SC",2012,6568
1216,"Charleston-North Charleston, SC",2013,7286
1600,"Charleston-North Charleston, SC",2014,7286
1984,"Charleston-North Charleston, SC",2015,8120
2368,"Charleston-North Charleston, SC",2016,8758
2752,"Charleston-North Charleston, SC",2017,9768
3136,"Charleston-North Charleston, SC",2018,10300
3520,"Charleston-North Charleston, SC",2019,10587
3904,"Charleston-North Charleston, SC",2020,11152
4288,"Charleston-North Charleston, SC",2021,11656
4672,"Charleston-North Charleston, SC",2022,12174
5056,"Charleston-North Charleston, SC",2023,12689
5440,"Charleston-North Charleston, SC",2024,13204
65,"Charlotte-Concord-Gastonia, NC-SC",2010,19694
449,"Charlotte-Concord-Gastonia, NC-SC",2011,20486
833,"Charlotte-Concord-Gastonia, NC-SC",2012,20757
1217,"Charlotte-Concord-Gastonia, NC-SC",2013,21307
1601,"Charlotte-Concord-Gastonia, NC-SC",2014,22201
1985,"Charlotte-Concord-Gastonia, NC-SC",2015,24322
2369,"Charlotte-Concord-Gastonia, NC-SC",2016,26499
2753,"Charlotte-Concord-Gastonia, NC-SC",2017,29300
3137,"Charlotte-Concord-Gastonia, NC-SC",2018,31371
3521,"Charlotte-Concord-Gastonia, NC-SC",2019,33701
3905,"Charlotte-Concord-Gastonia, NC-SC",2020,35098
4289,"Charlotte-Concord-Gastonia, NC-SC",2021,36463
4673,"Charlotte-Concord-Gastonia, NC-SC",2022,37827
5057,"Charlotte-Concord-Gastonia, NC-SC",2023,39191
5441,"Charlotte-Concord-Gastonia, NC-SC",2024,40554
66,"Charlottesville, VA ",2010,1499
450,"Charlottesville, VA ",2011,1671
834,"Charlottesville, VA ",2012,1657
1218,"Charlottesville, VA ",2013,1713
1602,"Charlottesville, VA ",2014,1706
1986,"Charlottesville, VA ",2015,1790
2370,"Charlottesville, VA ",2016,1798
2754,"Charlottesville, VA ",2017,1997
3138,"Charlottesville, VA ",2018,1960
3522,"Charlottesville, VA ",2019,2028
3906,"Charlottesville, VA ",2020,1968
4290,"Charlottesville, VA ",2021,2032
4674,"Charlottesville, VA ",2022,1971
5058,"Charlottesville, VA ",2023,2034
5442,"Charlottesville, VA ",2024,1971
67,"Chattanooga, TN-GA",2010,2765
451,"Chattanooga, TN-GA",2011,3040
835,"Chattanooga, TN-GA",2012,3051
1219,"Chattanooga, TN-GA",2013,3096
1603,"Chattanooga, TN-GA",2014,3166
1987,"Chattanooga, TN-GA",2015,3260
2371,"Chattanooga, TN-GA",2016,3382
2755,"Chattanooga, TN-GA",2017,3756
3139,"Chattanooga, TN-GA",2018,4139
3523,"Chattanooga, TN-GA",2019,4362
3907,"Chattanooga, TN-GA",2020,4492
4291,"Chattanooga, TN-GA",2021,4578
4675,"Chattanooga, TN-GA",2022,4636
5059,"Chattanooga, TN-GA",2023,4675
5443,"Chattanooga, TN-GA",2024,4701
68,"Cheyenne, WY",2010,2883
452,"Cheyenne, WY",2011,3060
836,"Cheyenne, WY",2012,3078
1220,"Cheyenne, WY",2013,3482
1604,"Cheyenne, WY",2014,3484
1988,"Cheyenne, WY",2015,3697
2372,"Cheyenne, WY",2016,4598
2756,"Cheyenne, WY",2017,4467
3140,"Cheyenne, WY",2018,3997
3524,"Cheyenne, WY",2019,3681
3908,"Cheyenne, WY",2020,3494
4292,"Cheyenne, WY",2021,3583
4676,"Cheyenne, WY",2022,3556
5060,"Cheyenne, WY",2023,3563
5444,"Cheyenne, WY",2024,3561
69,"Chicago-Naperville-Elgin, IL-IN-WI",2010,86342
453,"Chicago-Naperville-Elgin, IL-IN-WI",2011,87627
837,"Chicago-Naperville-Elgin, IL-IN-WI",2012,83975
1221,"Chicago-Naperville-Elgin, IL-IN-WI",2013,83371
1605,"Chicago-Naperville-Elgin, IL-IN-WI",2014,86941
1989,"Chicago-Naperville-Elgin, IL-IN-WI",2015,87135
2373,"Chicago-Naperville-Elgin, IL-IN-WI",2016,88208
2757,"Chicago-Naperville-Elgin, IL-IN-WI",2017,91928
3141,"Chicago-Naperville-Elgin, IL-IN-WI",2018,103390
3525,"Chicago-Naperville-Elgin, IL-IN-WI",2019,103860
3909,"Chicago-Naperville-Elgin, IL-IN-WI",2020,103369
4293,"Chicago-Naperville-Elgin, IL-IN-WI",2021,103329
4677,"Chicago-Naperville-Elgin, IL-IN-WI",2022,103348
5061,"Chicago-Naperville-Elgin, IL-IN-WI",2023,103351
5445,"Chicago-Naperville-Elgin, IL-IN-WI",2024,103350
70,"Chico, CA",2010,882
454,"Chico, CA",2011,842
838,"Chico, CA",2012,893
1222,"Chico, CA",2013,901
1606,"Chico, CA",2014,891
1990,"Chico, CA",2015,970
2374,"Chico, CA",2016,946
2758,"Chico, CA",2017,1011
3142,"Chico, CA",2018,1062
3526,"Chico, CA",2019,1048
3910,"Chico, CA",2020,1091
4294,"Chico, CA",2021,1098
4678,"Chico, CA",2022,1127
5062,"Chico, CA",2023,1142
5446,"Chico, CA",2024,1165
71,"Cincinnati, OH-KY-IN",2010,13185
455,"Cincinnati, OH-KY-IN",2011,14433
839,"Cincinnati, OH-KY-IN",2012,14431
1223,"Cincinnati, OH-KY-IN",2013,14072
1607,"Cincinnati, OH-KY-IN",2014,14128
1991,"Cincinnati, OH-KY-IN",2015,14371
2375,"Cincinnati, OH-KY-IN",2016,15097
2759,"Cincinnati, OH-KY-IN",2017,17002
3143,"Cincinnati, OH-KY-IN",2018,18464
3527,"Cincinnati, OH-KY-IN",2019,18999
3911,"Cincinnati, OH-KY-IN",2020,19017
4295,"Cincinnati, OH-KY-IN",2021,18919
4679,"Cincinnati, OH-KY-IN",2022,18862
5063,"Cincinnati, OH-KY-IN",2023,18852
5447,"Cincinnati, OH-KY-IN",2024,18858
72,"Clarksville, TN-KY",2010,1199
456,"Clarksville, TN-KY",2011,1594
840,"Clarksville, TN-KY",2012,1539
1224,"Clarksville, TN-KY",2013,1518
1608,"Clarksville, TN-KY",2014,1485
1992,"Clarksville, TN-KY",2015,1559
2376,"Clarksville, TN-KY",2016,1593
2760,"Clarksville, TN-KY",2017,1866
3144,"Clarksville, TN-KY",2018,1971
3528,"Clarksville, TN-KY",2019,2289
3912,"Clarksville, TN-KY",2020,2392
4296,"Clarksville, TN-KY",2021,2594
4680,"Clarksville, TN-KY",2022,2613
5064,"Clarksville, TN-KY",2023,2753
5448,"Clarksville, TN-KY",2024,2728
73,"Cleveland, TN",2010,453
457,"Cleveland, TN",2011,641
841,"Cleveland, TN",2012,580
1225,"Cleveland, TN",2013,550
1609,"Cleveland, TN",2014,561
1993,"Cleveland, TN",2015,586
2377,"Cleveland, TN",2016,518
2761,"Cleveland, TN",2017,657
3145,"Cleveland, TN",2018,691
3529,"Cleveland, TN",2019,744
3913,"Cleveland, TN",2020,704
4297,"Cleveland, TN",2021,742
4681,"Cleveland, TN",2022,704
5065,"Cleveland, TN",2023,742
5449,"Cleveland, TN",2024,704
74,"Cleveland-Elyria, OH",2010,14610
458,"Cleveland-Elyria, OH",2011,15059
842,"Cleveland-Elyria, OH",2012,14433
1226,"Cleveland-Elyria, OH",2013,14536
1610,"Cleveland-Elyria, OH",2014,14721
1994,"Cleveland-Elyria, OH",2015,15682
2378,"Cleveland-Elyria, OH",2016,16707
2762,"Cleveland-Elyria, OH",2017,18948
3146,"Cleveland-Elyria, OH",2018,20527
3530,"Cleveland-Elyria, OH",2019,20824
3914,"Cleveland-Elyria, OH",2020,20735
4298,"Cleveland-Elyria, OH",2021,20832
4682,"Cleveland-Elyria, OH",2022,20757
5066,"Cleveland-Elyria, OH",2023,20818
5450,"Cleveland-Elyria, OH",2024,20769
75,"Coeur d'Alene, ID",2010,1258
459,"Coeur d'Alene, ID",2011,1248
843,"Coeur d'Alene, ID",2012,1245
1227,"Coeur d'Alene, ID",2013,1280
1611,"Coeur d'Alene, ID",2014,1392
1995,"Coeur d'Alene, ID",2015,1518
2379,"Coeur d'Alene, ID",2016,1687
2763,"Coeur d'Alene, ID",2017,1789
3147,"Coeur d'Alene, ID",2018,2807
3531,"Coeur d'Alene, ID",2019,2395
3915,"Coeur d'Alene, ID",2020,3049
4299,"Coeur d'Alene, ID",2021,2900
4683,"Coeur d'Alene, ID",2022,3281
5067,"Coeur d'Alene, ID",2023,3250
5451,"Coeur d'Alene, ID",2024,3481
76,"College Station-Bryan, TX",2010,1162
460,"College Station-Bryan, TX",2011,1268
844,"College Station-Bryan, TX",2012,1210
1228,"College Station-Bryan, TX",2013,1292
1612,"College Station-Bryan, TX",2014,1406
1996,"College Station-Bryan, TX",2015,1410
2380,"College Station-Bryan, TX",2016,1627
2764,"College Station-Bryan, TX",2017,1682
3148,"College Station-Bryan, TX",2018,1751
3532,"College Station-Bryan, TX",2019,1672
3916,"College Station-Bryan, TX",2020,1708
4300,"College Station-Bryan, TX",2021,1682
4684,"College Station-Bryan, TX",2022,1692
5068,"College Station-Bryan, TX",2023,1684
5452,"College Station-Bryan, TX",2024,1686
77,"Colorado Springs, CO",2010,6689
461,"Colorado Springs, CO",2011,6344
845,"Colorado Springs, CO",2012,6454
1229,"Colorado Springs, CO",2013,6749
1613,"Colorado Springs, CO",2014,7227
1997,"Colorado Springs, CO",2015,7437
2381,"Colorado Springs, CO",2016,8038
2765,"Colorado Springs, CO",2017,9057
3149,"Colorado Springs, CO",2018,9708
3533,"Colorado Springs, CO",2019,9947
3917,"Colorado Springs, CO",2020,10285
4301,"Colorado Springs, CO",2021,10624
4685,"Colorado Springs, CO",2022,10964
5069,"Colorado Springs, CO",2023,11303
5453,"Colorado Springs, CO",2024,11642
78,"Columbia, MO",2010,1263
462,"Columbia, MO",2011,1333
846,"Columbia, MO",2012,1348
1230,"Columbia, MO",2013,1341
1614,"Columbia, MO",2014,1377
1998,"Columbia, MO",2015,1485
2382,"Columbia, MO",2016,1516
2766,"Columbia, MO",2017,1583
3150,"Columbia, MO",2018,1580
3534,"Columbia, MO",2019,1569
3918,"Columbia, MO",2020,1587
4302,"Columbia, MO",2021,1612
4686,"Columbia, MO",2022,1638
5070,"Columbia, MO",2023,1664
5454,"Columbia, MO",2024,1690
79,"Columbia, SC",2010,5959
463,"Columbia, SC",2011,5856
847,"Columbia, SC",2012,5752
1231,"Columbia, SC",2013,5831
1615,"Columbia, SC",2014,6299
1999,"Columbia, SC",2015,6500
2383,"Columbia, SC",2016,7141
2767,"Columbia, SC",2017,8356
3151,"Columbia, SC",2018,9366
3535,"Columbia, SC",2019,9527
3919,"Columbia, SC",2020,9671
4303,"Columbia, SC",2021,9691
4687,"Columbia, SC",2022,9759
5071,"Columbia, SC",2023,9738
5455,"Columbia, SC",2024,9784
80,"Columbus, GA-AL",2010,1930
464,"Columbus, GA-AL",2011,2090
848,"Columbus, GA-AL",2012,2124
1232,"Columbus, GA-AL",2013,2065
1616,"Columbus, GA-AL",2014,2149
2000,"Columbus, GA-AL",2015,2338
2384,"Columbus, GA-AL",2016,2457
2768,"Columbus, GA-AL",2017,2596
3152,"Columbus, GA-AL",2018,2793
3536,"Columbus, GA-AL",2019,3051
3920,"Columbus, GA-AL",2020,3319
4304,"Columbus, GA-AL",2021,3521
4688,"Columbus, GA-AL",2022,3679
5072,"Columbus, GA-AL",2023,3802
5456,"Columbus, GA-AL",2024,3898
81,"Columbus, IN",2010,498
465,"Columbus, IN",2011,521
849,"Columbus, IN",2012,488
1233,"Columbus, IN",2013,460
1617,"Columbus, IN",2014,419
2001,"Columbus, IN",2015,469
2385,"Columbus, IN",2016,456
2769,"Columbus, IN",2017,469
3153,"Columbus, IN",2018,450
3537,"Columbus, IN",2019,507
3921,"Columbus, IN",2020,491
4305,"Columbus, IN",2021,514
4689,"Columbus, IN",2022,492
5073,"Columbus, IN",2023,514
5457,"Columbus, IN",2024,492
82,"Columbus, OH",2010,16356
466,"Columbus, OH",2011,16279
850,"Columbus, OH",2012,16123
1234,"Columbus, OH",2013,15708
1618,"Columbus, OH",2014,15977
2002,"Columbus, OH",2015,16532
2386,"Columbus, OH",2016,16824
2770,"Columbus, OH",2017,18943
3154,"Columbus, OH",2018,20675
3538,"Columbus, OH",2019,22318
3922,"Columbus, OH",2020,22489
4306,"Columbus, OH",2021,22560
4690,"Columbus, OH",2022,22552
